,index,Unnamed: 0,sentence_id,words,labels
5313,5313,113,8299,Wak,det.
5314,5314,11661,19902,wa wach ayki qa,s
5315,5315,10589,18830,qaylla pi,adv.
5316,5316,3708,11929,palla nata,s
5317,5317,10005,18246,hawallapi taq,s
5318,5318,2689,10904,ninata,s
5319,5319,9015,17256,yura kuna pas,s
5320,5320,8060,16301,rimasqan pi,s
5321,5321,15168,23409,Chakra,s
5322,5322,5654,13895,hatun,adj.
5323,5323,12600,20841,wasi man,s
5324,5324,10033,18274,"kanman chu,",v
5325,5325,11027,19268,killapim,s
5326,5326,5445,13681,q 'illu pas,adj.
5327,5327,735,8929,kawsan.,v
5328,5328,6056,14297,ch 'ulla,adj.
5329,5329,14356,22597,llaqtata qa,s
5330,5330,12277,20518,« wit 'iq »,v
5331,5331,7287,15528,chaypim,adv.
5332,5332,10840,19081,Map 'a,adj.
5333,5333,6090,14331,Ch 'ullu qa,s
5334,5334,5738,13979,makin manta,s
5335,5335,3312,11530,Raku,adj.
5336,5336,2077,10284,Maytu,s
5337,5337,14911,23152,wawqiy qa,s
5338,5338,3156,11372,Ñakakuyninta,s
5339,5339,3203,11419,allin,adj.
5340,5340,15298,23539,tusuy kuna,s
5341,5341,9458,17699,hak 'uqa,s
5342,5342,13964,22205,hukni yuq,adj.
5343,5343,14809,23050,ka llan taq,v
5344,5344,2875,11091,qaran manta,s
5345,5345,12823,21064,chay rayku taq,conj.
5346,5346,7090,15331,qañiwa,s
5347,5347,12789,21030,« Ch 'amakatam,s
5348,5348,900,9094,Uman man,s
5349,5349,8292,16533,tayta,s
5350,5350,8554,16795,Lichita,s
5351,5351,6212,14453,k 'inturikusu nchik;,v
5352,5352,3562,11782,atin chu,v
5353,5353,5380,13616,irqita qa,s
5354,5354,1441,9646,ullu kuta,s
5355,5355,1332,9529,Ka llap apim,s
5356,5356,1283,9480,all icha nku.,v
5357,5357,12805,21046,hampi,s
5358,5358,7075,15316,unquchin taq,v
5359,5359,3265,11483,Quri manta,s
5360,5360,3176,11392,pallamu y,v
5361,5361,13725,21966,qata llan chik mi.,v
5362,5362,10145,18386,Pedro,s
5363,5363,3616,11836,Siratu,adj.
5364,5364,4217,12440,hampisun.,v
5365,5365,1231,9428,ya chay,s
5366,5366,9377,14482,piwan,pron.
5367,5367,15084,23325,misiyku qa,s
5368,5368,7471,15712,hamuyta qa,v
5369,5369,8346,16587,ch 'uñuyuq,s
5370,5370,12833,21074,Pacha,s
5371,5371,13494,21735,hatun,adj.
5372,5372,10825,19066,mikhu nata pas,s
5373,5373,4853,13077,Ya chay,s
5374,5374,2065,10272,Anqa ra,adj.
5375,5375,15076,23317,misiyku qa,s
5376,5376,12648,20889,papa,s
5377,5377,13249,21490,phaqcha,s
5378,5378,11972,20213,ñanninta qa,s
5379,5379,3801,12023,kuchu man.,s
5380,5380,9852,18093,k 'aminaku y,v
5381,5381,10572,18813,ch 'iri,s
5382,5382,14236,22477,Wata,s
5383,5383,11084,19325,kutita,s
5384,5384,8015,16256,k 'aqya taq,s
5385,5385,1264,9461,nanawachkan.,v
5386,5386,1967,10174,ma chaypi qa,s
5387,5387,14054,22295,p 'unchaw manta,s
5388,5388,1064,9258,takisun!,v
5389,5389,7768,16009,rimaykukuq,adj.
5390,5390,13841,22082,lliklla paqpa s,adv.
5391,5391,11622,19863,paqariq,adj.
5392,5392,2073,10280,Anqa ra,adj.
5393,5393,9075,17316,kapun.,v
5394,5394,9895,18136,Pusaq,det.
5395,5395,13396,21637,hayk 'aqpa s,adv.
5396,5396,9252,17493,hayk 'a,pron.interrog.
5397,5397,11580,19821,p 'unchaw,s
5398,5398,7299,15540,ukhunchi kta,s
5399,5399,6893,15134,unupi,s
5400,5400,7525,12950,wakin,pron.
5401,5401,14715,22956,"mikhuq,",v
5402,5402,4643,12866,willan.,v
5403,5403,2774,10989,Ilamkaykuptiy mi,v
5404,5404,2387,10596,kan.,v
5405,5405,13590,21831,qallunta,s
5406,5406,9087,17328,hatun,adj.
5407,5407,2143,10350,Yukalitutam,s
5408,5408,9478,17719,Kuchuchninwan mi,s
5409,5409,4589,12812,Wayllun kupi,s
5410,5410,1388,9592,Kuchi,s
5411,5411,6444,14685,llamk 'asqa ymanta,v
5412,5412,13584,21825,Chay,adj.
5413,5413,4288,12511,uyarini.,v
5414,5414,10950,19191,wiñan.,v
5415,5415,486,8680,manam,adv.
5416,5416,153,8339,puklla chkan ku.,v
5417,5417,4030,12253,Unay,adj.
5418,5418,7652,15893,hill p 'uyku y.,v
5419,5419,7332,15573,sill un chik wan,s
5420,5420,6769,15010,chaninta,s
5421,5421,4306,12529,wa wata,s
5422,5422,14146,22387,punku man,s
5423,5423,11555,19796,much 'aykus pa,v
5424,5424,2674,10889,"pullira cha,",s
5425,5425,1266,9463,runa,s
5426,5426,8639,16880,k 'uturqus qa.,v
5427,5427,7021,15262,Yamt 'ataqa,s
5428,5428,9913,18154,ninku.,v
5429,5429,7699,15940,much 'un pipas,s
5430,5430,6652,14893,mayu,s
5431,5431,7397,15638,chuk cha,s
5432,5432,4383,12606,Kay,adj.
5433,5433,4256,12479,Utqaylla man,adj.
5434,5434,7262,15503,hapt 'ay,s
5435,5435,7535,15776,haylli mu chkan kuña.,v
5436,5436,3599,11819,Siqi pi,s
5437,5437,12786,21027,awtu manta,s
5438,5438,8135,16376,mikhunman chu.,v
5439,5439,52,30795,chay qa,pron.
5440,5440,761,8955,wañuy ku chkan.,v
5441,5441,3334,11552,Yu tupa,s
5442,5442,13412,21653,hak 'utapa s,s
5443,5443,5832,14073,ñut 'u,adj.
5444,5444,11358,19599,hamu r qusaq.,v
5445,5445,12743,20984,qharita,s
5446,5446,11454,19695,riq,v
5447,5447,15170,23411,qhari taq,s
5448,5448,1494,9699,mancha chin.,v
5449,5449,2436,10648,mikusun.,v
5450,5450,7477,15718,tukus papas,v
5451,5451,14268,22509,sara qa,s
5452,5452,6015,14256,qhatu nku.,v
5453,5453,10672,18913,Runa pa,s
5454,5454,2762,10977,tarpuna paq,v
5455,5455,5004,13230,achikyayninta,s
5456,5456,12941,21182,atillanchik taq.,v
5457,5457,7512,15753,huqariyta,s
5458,5458,5613,13854,runa qa,s
5459,5459,13416,21657,misk 'iyuqta pas,adj.
5460,5460,4037,12260,apakun.,v
5461,5461,2627,10842,tuñirqamuchkan ña.,v
5462,5462,2040,10247,tukurqun ku.,v
5463,5463,2011,10218,mañakun.,v
5464,5464,7333,15574,hasp 'ikun chik.,v
5465,5465,7413,15654,Nawu s,s
5466,5466,9854,18095,Lama r,s
5467,5467,12930,21171,llullu,adj.
5468,5468,12429,20670,p 'ukru pi,s
5469,5469,13831,22072,llaqt apiqa,s
5470,5470,13977,22218,runata qa,s
5471,5471,8854,17095,hark 'an chik.,v
5472,5472,10686,18927,malliykunaraq puni,v
5473,5473,1432,9636,pacha pi,s
5474,5474,8882,17123,huk,det.
5475,5475,4697,12920,wiqru,s
5476,5476,1584,9789,sara manta,s
5477,5477,8416,16657,mikhu llan mi.,v
5478,5478,3906,12128,aychata,s
5479,5479,9194,17435,mikhu y kuna pas,s
5480,5480,10014,18255,hawallapi taq,s
5481,5481,7804,16045,"huk,",s
5482,5482,3992,12215,Limatam,s
5483,5483,15172,23413,warmi taq,s
5484,5484,3102,11318,Ilimpiyuq mi,s
5485,5485,5424,13660,kunan qa,adv.
5486,5486,2516,10731,punki paq,v
5487,5487,9115,17356,nispa,v
5488,5488,2401,10610,Wayta pa,s
5489,5489,5861,14102,pa qucha,s
5490,5490,7648,15889,Wawa yki,s
5491,5491,6983,15224,urqu qa,s
5492,5492,2712,10927,pullu.,s
5493,5493,10428,18669,simi kuna,s
5494,5494,4797,13021,Yakun ayay,adj.
5495,5495,1473,9678,Kam achikuq kunam,s
5496,5496,14615,22856,"kapusqa chu,",v
5497,5497,2649,10864,um apaq.,s
5498,5498,15265,23506,qhatu s paqa,adv.
5499,5499,12285,20526,achka,det.
5500,5500,2013,10220,maqan awan mi,s
5501,5501,2452,10664,hamun ki chik.,v
5502,5502,6215,14456,Ch 'uspi kuna qa,s
5503,5503,212,8399,kurum,s
5504,5504,10087,18328,sunqu,s
5505,5505,12463,20704,wasan,s
5506,5506,3552,11772,rumi,s
5507,5507,3761,11982,pusunta,s
5508,5508,13329,21570,unupi,s
5509,5509,8082,16323,kasqa.,v
5510,5510,8316,16557,K 'anka qa,s
5511,5511,7679,15920,kunkan manta s,s
5512,5512,4000,12223,Utulu pa,s
5513,5513,6164,14405,chay,det.
5514,5514,5162,13393,ninchik.,v
5515,5515,4104,12327,rimay niyuq mi.,s
5516,5516,8245,16486,Qhari kuna pa,s
5517,5517,10647,16846,ima,pron.
5518,5518,3837,12059,Hatunñam,adj.
5519,5519,15104,23345,rupha r qunman mi.,v
5520,5520,5662,13903,waqaspam,v
5521,5521,2963,11179,imay na,adv. interr
5522,5522,5223,13455,Paqarin qa,adv.
5523,5523,1563,9768,Rumi,s
5524,5524,12307,20548,ñutqhun qa,s
5525,5525,7409,15650,Waqay chas qa,adj.
5526,5526,7394,15635,hampin apaq mi,v
5527,5527,3077,11293,Qillqan awan,s
5528,5528,15060,23301,qatiy!,v
5529,5529,1222,9419,Iliwta,adj.
5530,5530,2590,10805,Pilluta,s
5531,5531,12241,20482,kutiq;,v
5532,5532,1922,10128,Uy antam,s
5533,5533,6617,14858,quwi man,s
5534,5534,8947,17188,Huk,det.
5535,5535,8176,16417,lawa).,s
5536,5536,3403,11622,rumasiru,s
5537,5537,4992,13218,runa qa,s
5538,5538,7139,15380,hisp 'aypi,s
5539,5539,7919,16160,qhuchpachi na.,v
5540,5540,6427,14668,Puchkasqaymanta qa,v
5541,5541,9569,17810,wata yuq,s
5542,5542,4680,12903,Ilaki pas,s
5543,5543,7375,15616,Hatun,adj.
5544,5544,7250,15491,taruka,s
5545,5545,1346,9547,kachkan ku.,v
5546,5546,8567,16808,Qullqi yuq,adj.
5547,5547,9463,17704,hamk 'anku,v
5548,5548,14362,22603,pusawarqan.,v
5549,5549,374,8565,wayta qa,s
5550,5550,14977,23218,allqu wan,s
5551,5551,8970,17211,K 'antin apaq qa,v
5552,5552,2785,11001,yaku qa,s
5553,5553,5396,13632,rumi chata,s
5554,5554,10283,18524,sipas cha kuna qa,s
5555,5555,759,8953,chayarqamuptin mi,v
5556,5556,5265,13497,yanapaq ku.,adj.
5557,5557,3848,12070,pikantita,s
5558,5558,10511,18752,hawaq 'ulla y,s
5559,5559,12382,20623,p 'unchaw,s
5560,5560,4444,12667,warma qa.,s
5561,5561,136,8322,makiwan mi,s
5562,5562,1280,9477,Mast asqa,s
5563,5563,14896,23137,unuwan,s
5564,5564,3798,12020,muyu paya wan.,v
5565,5565,1702,9907,qaymantam,adv.
5566,5566,7600,15841,kaqtaq,v
5567,5567,3081,11297,rikch akuy niyta,s
5568,5568,3715,11936,hurqusun.,v
5569,5569,8478,16719,wañunkuman chu.,v
5570,5570,14342,22583,kimsa,adj.
5571,5571,4552,12775,kachkan.,v
5572,5572,13021,21262,"qarpan,",v
5573,5573,14285,22526,tallirqus pa,adv.
5574,5574,8222,16463,wallpa pa,s
5575,5575,8278,16519,karpata,s
5576,5576,11146,19387,ruraq,s
5577,5577,14441,22682,mana chu,adv.
5578,5578,10523,18764,Rumi,s
5579,5579,690,8884,chik chimpa y chata,s
5580,5580,189,8375,"maqa chik uychu,",v
5581,5581,15007,23248,Karu,adj.
5582,5582,14908,23149,Huch 'uylla raq,adj.
5583,5583,6656,14897,chhullun ku,v
5584,5584,9267,17508,uchu,s
5585,5585,10296,16279,hukta,pron.
5586,5586,4371,12594,qati ka chan.,v
5587,5587,14278,22519,rurun.,v
5588,5588,9796,18037,"wi chan,",v
5589,5589,836,9030,"punkiruptin qa,",v
5590,5590,376,8567,asnayuq mi.,adj.
5591,5591,14612,22853,"churakurqani,",v
5592,5592,101,8287,punkupi qa,s
5593,5593,8591,16832,huñu muna nchik.,v
5594,5594,3716,11937,Uywa nchik kuna qa,s
5595,5595,1665,9870,qamuni.,v
5596,5596,3236,11453,Wiksa yki,s
5597,5597,14680,22921,hampi sqa,adj.
5598,5598,6609,14850,chhallchachi na.,v
5599,5599,13732,21973,"kanchu,",v
5600,5600,14610,22851,Qhipa llaman mi,adv.
5601,5601,8783,17024,Estado.,s
5602,5602,13060,21301,paska r quspa,adj.
5603,5603,13523,21764,Yacha na,s
5604,5604,3014,11230,kachkan.,v
5605,5605,10535,18776,Rumi,s
5606,5606,2043,10250,llamk ay sapa,adj.
5607,5607,12502,20743,q 'uñiynin wan,adj.
5608,5608,12228,20469,Ñawpaq qa,adv.
5609,5609,4762,12986,sa rata,s
5610,5610,1709,9914,Liqliqam,s
5611,5611,815,9009,chukchu wan,s
5612,5612,3577,11797,Sapa,adj.
5613,5613,10903,19144,manam,adv.
5614,5614,1998,10205,Mulli,s
5615,5615,12012,20253,nana wan.,v
5616,5616,1159,9354,huñunakusaq ku,v
5617,5617,14174,22415,chayta,adv.
5618,5618,9710,17951,Wiksa nchik,s
5619,5619,14069,22310,warmi kuna pas,s
5620,5620,569,8763,Kurpatam,s
5621,5621,2438,10650,Ilaqta pi,s
5622,5622,11587,19828,Ñawpaq qa,adv.
5623,5623,3917,12139,"runa kuna qa,",s
5624,5624,8778,17019,qillqasqa pa,adj.
5625,5625,5804,14045,wasi,s
5626,5626,7583,15824,¡Añañáw!,interj.
5627,5627,2977,11193,qaykurqamu y!,v
5628,5628,12384,20625,k 'acha y,v
5629,5629,7456,15697,millay,adv.
5630,5630,3845,12067,ay chan qa,s
5631,5631,15134,23375,Qayna,adv.
5632,5632,1807,10012,rumi qa,s
5633,5633,14642,22883,aruwata,s
5634,5634,7749,15990,ninku.,v
5635,5635,3393,11612,ritin,v
5636,5636,1091,9285,hayaq mi,adj.
5637,5637,3250,11468,atis pa,v
5638,5638,10669,18910,huk,det.
5639,5639,5743,13984,riy.,v
5640,5640,10587,18828,Lampa,s
5641,5641,11654,19895,munani.,v
5642,5642,8309,16550,q 'uñichiwanchik taq.,v
5643,5643,13813,22054,ñuñuq,adj.
5644,5644,5282,13514,fideo,s
5645,5645,4405,12628,Quwi,s
5646,5646,7951,16192,taki y ninchik qa,s
5647,5647,7957,16198,nispa.,v
5648,5648,12488,20729,p 'uyñupi s,s
5649,5649,13702,21943,chika pi,adj.
5650,5650,728,8922,chinqu,s
5651,5651,5867,14108,Arikipa pi,s
5652,5652,13500,21741,"phutu ri chin,",v
5653,5653,6772,15013,chay,det.
5654,5654,14973,23214,unquy niyuq,adj.
5655,5655,11961,20202,nispa.,v
5656,5656,12827,21068,aycha kuna,s
5657,5657,8770,17011,Perú,s
5658,5658,14267,22508,tarpu sqa,adj.
5659,5659,5740,13981,Llamata,s
5660,5660,2996,11212,yuyak un chik chu.,v
5661,5661,15476,23717,mana r aqmi,adv.
5662,5662,13189,21430,Huk,adj.
5663,5663,5967,14208,ch 'in,adj.
5664,5664,9645,17886,aña,s
5665,5665,2864,11080,ruran apaq,v
5666,5666,11949,20190,ñanninta qa,s
5667,5667,5766,14007,¡maypi chá,pron.interrog.
5668,5668,4729,12953,pakis pa,v
5669,5669,4086,12309,yanupuwa y.,v
5670,5670,8002,16243,Chik chiqa,s
5671,5671,3586,11806,sinrichkani.,v
5672,5672,14149,22390,k 'aspita,s
5673,5673,200,8387,manam,adv.
5674,5674,5358,13594,anqa s,s
5675,5675,9544,17785,Mana,adv.
5676,5676,5331,13567,macha sqa,adj.
5677,5677,12824,21065,puna kuna pipas,s
5678,5678,332,8522,kilu,s
5679,5679,40,28735,Paykuna qa,pron.
5680,5680,6789,15030,mallin;,v
5681,5681,7553,15794,kaptin,v
5682,5682,15477,23718,"chull usqa chu,",v
5683,5683,5116,13346,Kuru,s
5684,5684,615,8809,Akuta,s
5685,5685,6141,14382,misk 'itaraq,adv.
5686,5686,8277,16518,runa kuna qa,s
5687,5687,5955,14196,ruranki chu!,v
5688,5688,1002,9196,Upitu paq,s
5689,5689,1648,9853,kururay chik.,v
5690,5690,11683,19924,munay,adj.
5691,5691,3791,12013,kaspi manta,s
5692,5692,698,8892,Inti,s
5693,5693,6940,10626,Paniy pa,pron.
5694,5694,3310,11528,qatanata qa,s
5695,5695,13200,21441,"rupha chik usqa,",v
5696,5696,107,8293,Tutan qa,s
5697,5697,7755,15996,hucham.,adj.
5698,5698,5864,14105,kamchayuqta,s
5699,5699,11285,19526,millayta,adv.
5700,5700,350,8541,ayllu pa,s
5701,5701,1664,9869,riku r,v
5702,5702,15067,23308,"qayllalla,",adv.
5703,5703,1214,9411,Urqupi pas,s
5704,5704,592,8786,chan kanpi qa,s
5705,5705,9528,17769,sa rata,s
5706,5706,8126,16367,p 'unchaw,s
5707,5707,7662,15903,misk 'irqa chispa,v
5708,5708,6727,14968,lluchk 'awaq.,v
5709,5709,6208,14449,puriy kach akuna.,v
5710,5710,7039,15280,chuwi spi,s
5711,5711,8356,16597,k 'arku.,adj.
5712,5712,354,8545,Amawtanchik qa,s
5713,5713,1258,9455,sa rata,s
5714,5714,5157,13388,uywa kunata pas,s
5715,5715,11805,20046,manka pa,s
5716,5716,10559,18800,ruru man,s
5717,5717,9454,17695,hamk 'anku,v
5718,5718,9234,17475,runa qa,s
5719,5719,6861,15102,kay,det.
5720,5720,3743,11964,tuta,s
5721,5721,6039,14280,ch 'isiyaq chu,s
5722,5722,12961,21202,tuta,adv.
5723,5723,10238,18479,phawa yka chan.,v
5724,5724,13550,21791,wasinchikta pas,s
5725,5725,1503,9708,Kipupim,s
5726,5726,9107,14168,chayta taq,pron.
5727,5727,6165,14406,allqu yki,s
5728,5728,3262,11480,arwirha s,s
5729,5729,13078,21319,allin,adv.
5730,5730,2224,10433,Muyanchi kta,s
5731,5731,9749,17990,runa kuna qa,s
5732,5732,5971,14212,uñata,s
5733,5733,1717,9922,Lirqu,adj.
5734,5734,12296,20537,llapa,det.
5735,5735,14570,22811,ay pay,v
5736,5736,10351,18592,unquy,s
5737,5737,4880,13104,mama y,s
5738,5738,7231,15472,kuyu chin chik pas,v
5739,5739,14686,22927,Wayna manta qa,s
5740,5740,6332,14573,sutiyuq.,s
5741,5741,545,8739,Lima,s
5742,5742,12032,20273,k 'aspi qa,s
5743,5743,5856,14097,"ch 'aqwanki,",v
5744,5744,2210,10417,Asnaq kunata,s
5745,5745,4299,12522,suwarqun.,v
5746,5746,11298,19539,wañusun man.,v
5747,5747,15205,23446,llaqta man,s
5748,5748,10453,18694,kayninta,s
5749,5749,10631,18872,Machu,adj.
5750,5750,8934,17175,yaqa,adv.
5751,5751,15133,23374,much uyninwan.,v
5752,5752,12042,17955,imata pas,pron.
5753,5753,13804,22045,« ñuñuq kuna »,s
5754,5754,10451,18692,tupa r quspa,v
5755,5755,302,8492,apukunam.,s
5756,5756,14559,22800,thuqaynin wan,s
5757,5757,1303,9500,qatu man,s
5758,5758,6561,14802,misk 'illa ña.,adj.
5759,5759,3921,12143,Qiru,s
5760,5760,10719,18960,mallki cha kunata,s
5761,5761,12661,20902,upya china.,v
5762,5762,13943,22184,Ayawiri,s
5763,5763,15099,23340,Mana,adv.
5764,5764,8301,16542,uywa kunata pas,s
5765,5765,14777,23018,muhun qa,s
5766,5766,9322,17563,Sank 'ayuqa,s
5767,5767,168,8354,maqan akuqta,s
5768,5768,2943,11159,upyay.,v
5769,5769,2462,10674,qawakun.,v
5770,5770,8218,16459,Mana,adv.
5771,5771,4277,12500,manam,adv.
5772,5772,13493,21734,ancha,adj.
5773,5773,5838,14079,mikhu nchik.,v
5774,5774,14282,22523,uqa,s
5775,5775,11433,17494,iman kupas,pron.
5776,5776,7503,15744,haylli kunata,s
5777,5777,10995,19236,"Punupi qa,",s
5778,5778,8875,17116,tina s awan,s
5779,5779,4171,12394,chiri pi,adj.
5780,5780,2933,11149,¡Uywa kuna,s
5781,5781,1380,9584,kanchanta,s
5782,5782,11058,19299,mast 'arpari na.,v
5783,5783,1456,9661,allin mi,adj.
5784,5784,9646,17887,kuru,s
5785,5785,4344,12567,wakcha yarqun.,v
5786,5786,3190,11406,hatun,adj.
5787,5787,8306,16547,yura kunata pas,s
5788,5788,14633,22874,punchupi pas,s
5789,5789,6780,15021,khipu chin.,v
5790,5790,460,8654,Aya,s
5791,5791,9532,17773,ruran ku.,v
5792,5792,4676,12899,Warmi qa,s
5793,5793,4684,12907,wiqi,s
5794,5794,1823,10028,rapiykichi kta,s
5795,5795,15269,23510,hamuq,adj.
5796,5796,5387,13623,irqita qa,s
5797,5797,8352,16593,ch 'irwas qa,adj.
5798,5798,6135,14376,Tullu kuna pa,s
5799,5799,11418,19659,Misi qa,s
5800,5800,13223,21464,phanchirqusqa ña.,v
5801,5801,4347,12570,param,s
5802,5802,5851,14092,allin,adj.
5803,5803,5693,8402,¿lmamantam,pron.
5804,5804,191,8377,Ama,adv.
5805,5805,10741,18982,julio,s
5806,5806,8453,16694,Karu,adv.
5807,5807,4289,12512,Amahina,s
5808,5808,1410,9614,maqay chu.,v
5809,5809,13253,21494,machu pas,s
5810,5810,2969,11185,Mana,adv.
5811,5811,9072,17313,kunan qa,s
5812,5812,303,8493,Apu,s
5813,5813,5701,8441,Pipas,pron.
5814,5814,1670,9875,kutim,s
5815,5815,13496,21737,"Para puni,",s
5816,5816,3123,11339,qipinta,s
5817,5817,13532,21773,ima,adj.
5818,5818,3569,11789,Simi,s
5819,5819,6720,14961,phawa rinan p aqqa,v
5820,5820,3820,12042,apamuni.,v
5821,5821,3012,11228,Kuchi nchik,s
5822,5822,3860,12082,sayaynin.,s
5823,5823,9345,17586,runapunim,s
5824,5824,14434,22675,q 'apay ninqa,adj.
5825,5825,3379,11598,hurqun an chik mi.,v
5826,5826,11008,19249,chakmasqan,v
5827,5827,14935,23176,qarantillanta,adj.
5828,5828,9924,18165,un qunchik.,v
5829,5829,2997,11213,Qaynin pa,adj.
5830,5830,5714,13955,millay,adj.
5831,5831,1351,9552,Kallpa sapa,adj.
5832,5832,13439,21680,hap 'ichillay ña.,v
5833,5833,7969,16210,pampa,s
5834,5834,14147,22388,huk,adj.
5835,5835,7836,16077,Kay,det.
5836,5836,3364,11583,Ya chay,s
5837,5837,11965,20206,Kay,det.
5838,5838,12482,20723,apamun.,v
5839,5839,14421,22662,pa pata pas,s
5840,5840,9618,17859,Kuraq,adj.
5841,5841,8493,16734,awasqa qa,adj.
5842,5842,2048,10255,Kullutahinam,s
5843,5843,6915,15156,unupi,s
5844,5844,5906,14147,llimp 'isqa,adj.
5845,5845,14846,23087,qachiykachaspa puni,adv.
5846,5846,11332,19573,millwa yuq,s
5847,5847,9036,17277,kawsa nchik.,v
5848,5848,1255,9452,isku wan,s
5849,5849,1914,10120,Lluq llam,s
5850,5850,6550,14791,yachay niyuq mi,adj.
5851,5851,13345,21586,tuku r qukun.,v
5852,5852,8460,16701,p 'unchaw,s
5853,5853,6011,14252,iwkaliptu,s
5854,5854,5771,14012,mana raq,adv.
5855,5855,13930,22171,Chay qa,adv.
5856,5856,8539,16780,ancha,adv.
5857,5857,1348,9549,kallman qa,s
5858,5858,12476,20717,12,adj.
5859,5859,10476,18717,ukhunchi kta,s
5860,5860,13454,21695,asta wan,adj.
5861,5861,422,8614,qipiyuq mi,s
5862,5862,11899,20140,wawa qa,s
5863,5863,8923,17164,p 'un chawpim,s
5864,5864,11364,19605,minis qa,adj.
5865,5865,10633,18874,tawnayuq mi,s
5866,5866,5580,13821,yapaykuwa y!,v
5867,5867,7091,15332,hak 'uta,s
5868,5868,9010,17251,kawsasqay qa,s
5869,5869,5119,13349,"akllas un chik,",v
5870,5870,14306,22547,kuti chillay kutaq.,v
5871,5871,13206,21447,p 'istu,adj.
5872,5872,8664,16905,puchka pas,s
5873,5873,14383,22624,Sakaka,s
5874,5874,4218,12441,Manam,adv.
5875,5875,13174,21415,Mana,adv.
5876,5876,7866,16107,Llaqta,s
5877,5877,2801,11017,Ilamkay wan,s
5878,5878,5175,13407,llimp 'iyuq,s
5879,5879,8284,16525,huñukuy kuna pi,s
5880,5880,3901,12123,tiplla y.,v
5881,5881,12702,20943,wak,adj.
5882,5882,6276,14517,karqan mi,v
5883,5883,2524,10739,Chuñu,s
5884,5884,2670,10885,puchqurqachis qa,adj.
5885,5885,12118,20359,yura,s
5886,5886,504,8698,chak antam,s
5887,5887,4634,12857,wi llak uykun atam,s
5888,5888,1816,10021,Qampu pa,s
5889,5889,8871,17112,maman pa,s
5890,5890,830,9024,chull pi yanqa.,v
5891,5891,14345,22586,"karqani,",v
5892,5892,11822,20063,hampita pas,s
5893,5893,4839,13063,aspi y,v
5894,5894,221,8409,uywa kuna pa,s
5895,5895,604,8798,chankaykun.,v
5896,5896,1476,9681,Sipas qa,adj.
5897,5897,4014,12237,Ilaqtapam,s
5898,5898,12268,17985,chayta qa,pron.
5899,5899,8865,17106,atuqta,s
5900,5900,235,8423,"rikukuptin qa,",v
5901,5901,7212,15453,Hank 'a,s
5902,5902,14350,22591,ñiqin,s
5903,5903,4885,13109,kakaw,s
5904,5904,9352,17593,Kay,det.
5905,5905,14157,22398,qayllaykuqpas chu.,v
5906,5906,8861,17102,ka nikun.,v
5907,5907,10899,19140,Sullk 'a,adj.
5908,5908,2988,11204,allintam,adj.
5909,5909,11101,19342,mat 'illa ña,adv.
5910,5910,14602,22843,q 'ipiyta qa,s
5911,5911,9921,18162,chaytaq si,conj.
5912,5912,2285,10494,Yach achiq pa,s
5913,5913,1471,9676,ancha,adj.
5914,5914,160,8346,pakikurqusqam.,v
5915,5915,12634,20875,kay,adj.
5916,5916,5466,13702,munay niyuq mi.,adj.
5917,5917,3050,11266,Qilla ymanta,s
5918,5918,7981,16222,llaqta pa,s
5919,5919,5719,13960,hampi,s
5920,5920,4832,13056,yaraymayuq mi.,s
5921,5921,4198,12421,urqukunapim,s
5922,5922,8588,16829,watyanapaq qa,v
5923,5923,11317,19558,urqukunapim,s
5924,5924,13202,21443,rupha chik usqa.,v
5925,5925,8867,17108,tuta,s
5926,5926,9547,17788,kumpanakusunman mi.,v
5927,5927,703,8897,ukupi,adv.
5928,5928,1425,9629,yana,adj.
5929,5929,8804,17045,mayu kunata pas,s
5930,5930,13545,21786,unquy pas,s
5931,5931,8764,17005,« machu,adj.
5932,5932,11357,19598,tuta manta,s
5933,5933,915,9109,manam,adv.
5934,5934,8335,16576,puchka sqa,adj.
5935,5935,8170,16411,isku,det.
5936,5936,8710,16951,llaqtapi,s
5937,5937,5405,13641,misk 'illa ña!,adj.
5938,5938,11308,19549,mill p 'uykuyta pas,v
5939,5939,8712,16953,ka llanka manta,s
5940,5940,791,8985,mana,adv.
5941,5941,4567,12790,pawan.,v
5942,5942,8707,16948,kach iyuqta qa,s
5943,5943,4425,12648,Sa masqa nchik,s
5944,5944,10040,18281,mikhun an chik,s
5945,5945,7809,16050,suqta,s
5946,5946,12215,20456,ka mach ikuy qa,s
5947,5947,6660,14901,supaytam,adv.
5948,5948,11496,19737,kaptinñam,v
5949,5949,14221,22462,q 'uncha,s
5950,5950,518,8712,ya qalla,adv.
5951,5951,12185,20426,nina,s
5952,5952,1416,9620,¡Huk,det.
5953,5953,5820,14061,Ch 'aqiy qa,s
5954,5954,11389,19630,tayta yqa,s
5955,5955,3068,11284,satikurqun.,v
5956,5956,10958,19199,Markhu,s
5957,5957,14118,22359,wiñan.,v
5958,5958,1361,9564,suwa,adj.
5959,5959,9367,17608,hunt 'a,adj.
5960,5960,8073,16314,Inkaykiwan cha,s
5961,5961,13039,21280,wiphalan qa,s
5962,5962,11790,20031,wawa kuna,s
5963,5963,9227,17468,khipu kuna qa,s
5964,5964,15189,23430,"pinchan,",v
5965,5965,10461,18702,Allqu yman,s
5966,5966,960,9154,chuyayachí y!,v
