,index,Unnamed: 0,sentence_id,words,labels
7225,7225,1125,256,Wasin,I-ORG
7226,7226,13694,3744,Phaqcha,B-LOC
7227,7227,2476,547,),O
7228,7228,2205,487,Marku s,I-ORG
7229,7229,9003,1986,.,O
7230,7230,9062,1998,',O
7231,7231,14441,4220,Putuni,B-LOC
7232,7232,12033,2869,Wank aray,B-LOC
7233,7233,14294,4135,pruwinsya,I-LOC
7234,7234,16368,5070,González,I-PER
7235,7235,14137,4035,Belén,B-LOC
7236,7236,14780,4432,de,I-LOC
7237,7237,13848,3846,distritu,I-LOC
7238,7238,10393,2293,Cruyff,I-PER
7239,7239,10895,2400,sapa,O
7240,7240,16425,5086,Julio,B-PER
7241,7241,11659,2696,distritu,I-LOC
7242,7242,1962,429,Bautista,B-LOC
7243,7243,8263,1827,Cajas,B-LOC
7244,7244,3894,866,),O
7245,7245,11642,2688,Uqrus,B-LOC
7246,7246,10365,2287,Tawa ntin suyuta,B-ORG
7247,7247,10576,2332,Víctor,B-PER
7248,7248,9506,2096,PUSAPUNA,O
7249,7249,14661,4368,Elías,B-LOC
7250,7250,6972,1539,Sall qa,I-ORG
7251,7251,9795,2156,Domingo,I-LOC
7252,7252,9512,2097,Fernández,I-ORG
7253,7253,2027,444,',O
7254,7254,7738,1706,.,O
7255,7255,972,221,Simón,B-PER
7256,7256,8035,1770,.,O
7257,7257,16651,5158,Carol,I-PER
7258,7258,3421,761,Pawqar tampu,B-LOC
7259,7259,14988,4576,Europeo,B-ORG
7260,7260,11599,2667,mayu,I-LOC
7261,7261,4523,996,',O
7262,7262,5565,1226,Agustín,B-PER
7263,7263,12368,3018,Yanaqiwa,B-LOC
7264,7264,15446,4747,Belisario,B-PER
7265,7265,9120,2013,Piluta,B-ORG
7266,7266,11587,2662,risirwa,I-LOC
7267,7267,3118,693,Kupa,I-ORG
7268,7268,4233,936,runa kuna p,I-ORG
7269,7269,4524,996,Andriy,B-PER
7270,7270,4981,1092,Republika,I-LOC
7271,7271,2616,580,',O
7272,7272,10841,2387,Haji,B-PER
7273,7273,5671,1253,Manuel,I-PER
7274,7274,12813,3221,San,B-LOC
7275,7275,6011,1325,',O
7276,7276,12920,3260,distritu,I-LOC
7277,7277,14444,4222,Antun,I-LOC
7278,7278,7438,1642,.,O
7279,7279,3028,674,",",O
7280,7280,9356,2065,Reuel,I-PER
7281,7281,17244,5355,parki,I-LOC
7282,7282,4943,1084,parki,I-LOC
7283,7283,502,119,Susyalismu man,B-ORG
7284,7284,13515,3614,Tibillo,B-LOC
7285,7285,5795,1279,sach 'a,I-LOC
7286,7286,12720,3179,distritu,I-LOC
7287,7287,17372,5385,ayllu,I-LOC
7288,7288,2790,623,Tunshu,B-LOC
7289,7289,8210,1815,Burinkin,B-ORG
7290,7290,941,214,Kupa,I-ORG
7291,7291,3517,784,mama,I-ORG
7292,7292,15339,4711,Stieler pa,I-PER
7293,7293,1062,241,Real,B-ORG
7294,7294,8721,1919,',O
7295,7295,5760,1272,',O
7296,7296,9557,2107,Bare si,I-PER
7297,7297,2404,531,de,O
7298,7298,621,144,pruwinsya,I-LOC
7299,7299,9206,2031,-,O
7300,7300,9854,2169,pusapu na,O
7301,7301,190,46,Barreda,I-PER
7302,7302,14558,4312,Yunkuyu,B-LOC
7303,7303,12947,3272,La,B-LOC
7304,7304,11517,2637,distritu,I-LOC
7305,7305,10186,2248,PUSAPUNA,O
7306,7306,4064,901,Huwan,B-PER
7307,7307,12876,3244,San,B-LOC
7308,7308,9617,2120,Asway,I-LOC
7309,7309,11388,2581,Utkupam pa,B-LOC
7310,7310,3404,757,Hayt 'ay,I-ORG
7311,7311,3500,781,* *,O
7312,7312,2283,504,wiqi,I-ORG
7313,7313,12369,3018,distritu,I-LOC
7314,7314,3266,726,Chaqlla,B-LOC
7315,7315,15918,4928,Lewi s,I-PER
7316,7316,10269,2265,Kupa,I-ORG
7317,7317,5466,1201,',O
7318,7318,2797,625,Piluta,B-ORG
7319,7319,8500,1873,Edwin,B-PER
7320,7320,1654,367,* *,O
7321,7321,684,158,mama,I-LOC
7322,7322,8583,1889,Porto viejo,B-LOC
7323,7323,4381,969,Khallka,B-LOC
7324,7324,1477,331,ma chin,I-LOC
7325,7325,2883,644,',O
7326,7326,10606,2339,REDIRECCIÓN,O
7327,7327,7486,1651,Guzmán,I-PER
7328,7328,8624,1899,Víctor,B-PER
7329,7329,6125,1351,',O
7330,7330,11678,2705,Raymondi,I-LOC
7331,7331,8532,1879,Canseco,I-PER
7332,7332,6424,1416,Asway,B-LOC
7333,7333,8791,1934,Wasi,I-ORG
7334,7334,14567,4316,pruwinsya,I-LOC
7335,7335,9357,2065,Tolkien,I-PER
7336,7336,10120,2233,pusapu na,O
7337,7337,6761,1491,Waki chi kunan kupaq,I-ORG
7338,7338,17368,5384,Kutawasi,B-LOC
7339,7339,7815,1721,Umalliq mi,O
7340,7340,1727,379,FC,I-ORG
7341,7341,3441,767,Pacha ku tina paq,I-ORG
7342,7342,11783,2751,Puntu,B-LOC
7343,7343,1976,431,",",O
7344,7344,11929,2816,distritu,I-LOC
7345,7345,11800,2757,distritu,I-LOC
7346,7346,8711,1917,wi chay,I-LOC
7347,7347,5162,1132,Yuraq,B-LOC
7348,7348,10739,2367,risirwa,I-ORG
7349,7349,7923,1746,21,O
7350,7350,5609,1237,Amirika,I-LOC
7351,7351,7290,1612,",",O
7352,7352,14053,3979,Ay awqa,B-LOC
7353,7353,14463,4233,distritu,I-LOC
7354,7354,9793,2156,",",O
7355,7355,2068,454,(,O
7356,7356,10649,2346,Riva,I-PER
7357,7357,11982,2843,pruwinsya,I-LOC
7358,7358,14868,4483,Manuel mi,B-PER
7359,7359,3065,682,Piluta,B-ORG
7360,7360,10552,2327,Johann,B-PER
7361,7361,4356,963,2,O
7362,7362,15434,4743,Jorge,B-PER
7363,7363,14260,4109,Tapuq,B-LOC
7364,7364,15266,4682,Villafán wan,I-PER
7365,7365,11362,2571,distritu,I-LOC
7366,7366,3990,886,-,O
7367,7367,14702,4390,Shunti,B-LOC
7368,7368,1999,437,José,I-PER
7369,7369,8778,1932,(,O
7370,7370,11508,2635,Providencia,B-LOC
7371,7371,9105,2009,(,O
7372,7372,11490,2626,distritu,I-LOC
7373,7373,5070,1110,Turu,B-LOC
7374,7374,13948,3916,Santa,B-LOC
7375,7375,5513,1213,Kutupak si,B-ORG
7376,7376,12177,2934,distritu,I-LOC
7377,7377,12794,3213,distritu,I-LOC
7378,7378,5229,1148,risirwa,I-LOC
7379,7379,11255,2531,distritu,I-LOC
7380,7380,9198,2029,Kupa,I-ORG
7381,7381,15389,4726,Cavaco,I-PER
7382,7382,15666,4831,Patricia,B-PER
7383,7383,4637,1019,',O
7384,7384,533,125,-,O
7385,7385,15633,4817,de,I-PER
7386,7386,7640,1682,Kupa,I-ORG
7387,7387,4820,1060,suyu,I-ORG
7388,7388,2499,552,suyu,I-LOC
7389,7389,5814,1283,.,O
7390,7390,5677,1254,',O
7391,7391,2870,640,llaqta,I-LOC
7392,7392,17389,5389,llaqta,I-LOC
7393,7393,7149,1578,Pacha ntin,I-ORG
7394,7394,2754,613,Sika,B-LOC
7395,7395,1330,300,llaqta,I-ORG
7396,7396,5842,1289,(,I-LOC
7397,7397,16528,5123,Avila,I-PER
7398,7398,2375,524,),I-LOC
7399,7399,4699,1031,kancha,I-ORG
7400,7400,2779,620,de,I-PER
7401,7401,16116,4992,Pérez,I-PER
7402,7402,10360,2286,Kupa,I-ORG
7403,7403,2915,650,.,O
7404,7404,3434,765,yawar,I-LOC
7405,7405,4504,992,de,I-PER
7406,7406,11131,2452,Piruw,B-LOC
7407,7407,4851,1067,Puma qucha,B-LOC
7408,7408,8423,1858,Telemann,I-PER
7409,7409,12078,2888,distritu,I-LOC
7410,7410,5362,1181,',O
7411,7411,2871,641,Hatun,B-LOC
7412,7412,14356,4170,Tamarindo,B-LOC
7413,7413,5260,1156,risirwa,I-ORG
7414,7414,6070,1338,-,O
7415,7415,331,80,(,O
7416,7416,1950,427,',O
7417,7417,9093,2006,ñiqin,I-PER
7418,7418,3904,868,),I-LOC
7419,7419,5030,1101,.,O
7420,7420,6483,1429,Churuta,B-LOC
7421,7421,12495,3073,distritu,I-LOC
7422,7422,8208,1814,Pavón,I-PER
7423,7423,11784,2751,distritu,I-LOC
7424,7424,2319,511,.,O
7425,7425,5005,1098,REDIRECCIÓN,O
7426,7426,5717,1263,Ronaldinho,B-PER
7427,7427,3932,874,Aplaw,B-LOC
7428,7428,10932,2407,churu,I-LOC
7429,7429,17324,5374,Yuraq yaku,I-LOC
7430,7430,12603,3124,Sara,B-LOC
7431,7431,10643,2345,Pablo,I-LOC
7432,7432,14665,4369,Musuq,B-LOC
7433,7433,12468,3061,distritu,I-LOC
7434,7434,10278,2267,Morales,I-PER
7435,7435,5579,1230,Hayt 'ay,I-ORG
7436,7436,14241,4101,Carrión,I-LOC
7437,7437,11431,2601,Chacha puya s,B-LOC
7438,7438,13528,3621,Inka,I-LOC
7439,7439,4191,927,Karachi,B-LOC
7440,7440,2930,654,Alvarado,I-PER
7441,7441,11457,2613,Francisco,I-LOC
7442,7442,6814,1504,Kupa,I-ORG
7443,7443,13832,3839,Chik layu,B-LOC
7444,7444,6496,1432,.,O
7445,7445,4217,933,Felipe,B-PER
7446,7446,2556,566,),O
7447,7447,1969,429,pruwinsya,I-LOC
7448,7448,1833,400,(,O
7449,7449,928,211,-,O
7450,7450,11624,2680,pruwinsya,I-LOC
7451,7451,16737,5186,Alexande r,I-PER
7452,7452,7265,1605,),O
7453,7453,11899,2803,Puma pampa,B-LOC
7454,7454,8923,1967,Piluta,B-ORG
7455,7455,11461,2614,San,B-LOC
7456,7456,6368,1402,llaqtam,I-LOC
7457,7457,3303,734,Jean - Baptiste,B-PER
7458,7458,1186,270,kaynin,I-ORG
7459,7459,2580,572,Ispaña,B-LOC
7460,7460,7619,1677,waqar,I-LOC
7461,7461,4235,936,),O
7462,7462,17289,5366,suyu,I-LOC
7463,7463,13930,3908,Imperial,I-LOC
7464,7464,3367,748,sall qa,I-ORG
7465,7465,917,209,distritu,I-LOC
7466,7466,11213,2512,suyu,I-LOC
7467,7467,485,115,Ñuflo,B-LOC
7468,7468,1021,231,.,O
7469,7469,5046,1105,Ch 'anka,B-LOC
7470,7470,4674,1026,3,O
7471,7471,12289,2979,Qawa chu,B-LOC
7472,7472,14262,4111,Yana wanka,B-LOC
7473,7473,13059,3326,Chama qa,B-LOC
7474,7474,14102,4012,pruwinsya,I-LOC
7475,7475,14605,4335,Sapusuwa,B-LOC
7476,7476,2557,566,',O
7477,7477,17005,5277,Apraham,I-PER
7478,7478,9275,2046,mama,I-LOC
7479,7479,5390,1184,Portillo,I-LOC
7480,7480,15833,4896,I,I-PER
7481,7481,8249,1824,',O
7482,7482,15818,4890,Hagerup,I-PER
7483,7483,5849,1290,1888-1919,O
7484,7484,17255,5358,Kuntur,I-LOC
7485,7485,6345,1397,Santa,B-LOC
7486,7486,15705,4848,Cristóbal,B-PER
7487,7487,5126,1122,Anta,B-LOC
7488,7488,6305,1388,',O
7489,7489,7827,1724,',O
7490,7490,16424,5085,Laurido,I-PER
7491,7491,16066,4973,López,I-PER
7492,7492,11380,2578,Kuntur kanki,B-LOC
7493,7493,3626,809,pruwinsya,I-LOC
7494,7494,10247,2259,P,O
7495,7495,1866,408,",",O
7496,7496,1444,324,Ullantay tampu,B-LOC
7497,7497,11224,2518,Manqu s,B-LOC
7498,7498,9662,2130,PUSAPUNA,O
7499,7499,9926,2186,llaqta,I-ORG
7500,7500,11097,2444,kiti,I-LOC
7501,7501,14077,4001,San,B-LOC
7502,7502,9207,2031,20,O
7503,7503,14364,4177,La,B-LOC
7504,7504,9780,2153,sall qa,I-ORG
7505,7505,2391,528,Hatun,I-ORG
7506,7506,11619,2678,pruwinsya,I-LOC
7507,7507,4175,923,),O
7508,7508,13294,3474,Kiswar,B-LOC
7509,7509,12989,3292,distritu,I-LOC
7510,7510,15735,4860,David,B-PER
7511,7511,7270,1607,Manuel,B-PER
7512,7512,12145,2920,Prugrisu,B-LOC
7513,7513,4414,975,Madison,I-PER
7514,7514,17386,5388,risirwa,I-LOC
7515,7515,4023,893,(,O
7516,7516,13578,3651,Isqun,B-LOC
7517,7517,15596,4800,Dante,B-PER
7518,7518,6310,1389,1994,I-ORG
7519,7519,9674,2133,2014,I-ORG
7520,7520,6615,1460,ñawpa,I-ORG
7521,7521,1978,432,'3,O
7522,7522,16363,5070,Juan,B-PER
7523,7523,1751,385,(,I-LOC
7524,7524,850,193,Pacha ntin,I-ORG
7525,7525,1308,295,Rufino,I-PER
7526,7526,14881,4496,Leonardoga,B-PER
7527,7527,13652,3709,Qanqayllu,B-LOC
7528,7528,2091,460,Tarikiya,B-ORG
7529,7529,412,100,Djorkaeff,I-PER
7530,7530,7503,1654,Ullantay tampu,B-LOC
7531,7531,12172,2933,Chiri wata,B-LOC
7532,7532,11944,2823,distritu,I-LOC
7533,7533,15707,4848,Oñate,I-PER
7534,7534,6903,1523,Adams,I-PER
7535,7535,1867,408,(,O
7536,7536,15675,4834,Vivia na,B-PER
7537,7537,1596,354,Titiqaqa,B-LOC
7538,7538,14073,3999,Kinuqa y,B-LOC
7539,7539,9758,2148,Di,I-PER
7540,7540,7390,1633,Qhichwa,B-ORG
7541,7541,4242,938,Inka,I-PER
7542,7542,1614,358,de,I-PER
7543,7543,7772,1713,Suwidsuyu pa,B-LOC
7544,7544,1811,398,Saqa - saqa,B-LOC
7545,7545,6922,1526,),I-LOC
7546,7546,14771,4428,Casitas,B-LOC
7547,7547,13341,3503,Rafael,I-LOC
7548,7548,11085,2441,1993-1997,O
7549,7549,8845,1948,Oleg,B-PER
7550,7550,9133,2016,30 px]],O
7551,7551,5031,1102,Piluta,B-ORG
7552,7552,6565,1445,llaqta,I-LOC
7553,7553,2152,475,Ikwadu r,B-LOC
7554,7554,14432,4211,pruwinsya,I-LOC
7555,7555,3394,754,parki,I-ORG
7556,7556,14763,4425,Sa rumilla,B-LOC
7557,7557,14586,4325,Bajo,B-LOC
7558,7558,13607,3669,Pilkumayu,B-LOC
7559,7559,15937,4935,Fortino,B-PER
7560,7560,12482,3067,Qarapu,B-LOC
7561,7561,4815,1059,wari,I-ORG
7562,7562,9182,2025,hatun mi,O
7563,7563,1260,286,Kupa,I-ORG
7564,7564,973,221,Bolívar,I-PER
7565,7565,12942,3269,distritu,I-LOC
7566,7566,12144,2919,distritu,I-LOC
7567,7567,10732,2365,Pacha ntin,I-ORG
7568,7568,10908,2401,T 'uru,B-ORG
7569,7569,16617,5147,de,I-PER
7570,7570,4124,915,Piluta,B-ORG
7571,7571,1176,268,',O
7572,7572,7657,1686,),I-LOC
7573,7573,11060,2435,=,O
7574,7574,9033,1992,1974,I-ORG
7575,7575,9509,2096,Q 'ara,I-LOC
7576,7576,9321,2054,',O
7577,7577,14502,4266,Nuñuwa,B-LOC
7578,7578,14735,4408,distritu,I-LOC
7579,7579,17271,5363,Los,B-LOC
7580,7580,8231,1819,',O
7581,7581,3087,687,Piluta,B-ORG
7582,7582,4758,1045,tantan akuy,I-ORG
7583,7583,4113,913,Asnaq,B-LOC
7584,7584,13966,3926,Sumpilka,B-LOC
7585,7585,4729,1038,Qusqu,B-LOC
7586,7586,15440,4745,Silva,I-PER
7587,7587,12807,3219,distritu,I-LOC
7588,7588,12131,2914,Mariscal,B-LOC
7589,7589,10554,2327,von,I-PER
7590,7590,6580,1450,jussieui,O
7591,7591,1677,371,Piluta,B-ORG
7592,7592,8328,1838,San,I-ORG
7593,7593,3769,842,Bergo mi,I-PER
7594,7594,8403,1855,Pacha ntin,I-ORG
7595,7595,12013,2859,Kachi,B-LOC
7596,7596,15249,4675,Natalia,B-PER
7597,7597,13328,3495,pruwinsya,I-LOC
7598,7598,395,95,qhapaq,I-ORG
7599,7599,10467,2310,.,O
7600,7600,13845,3845,distritu,I-LOC
7601,7601,2528,560,Tumi pampa,B-LOC
7602,7602,2308,507,llaqta,I-ORG
7603,7603,10142,2238,Inkamach 'ay,B-LOC
7604,7604,9891,2179,.,O
7605,7605,10829,2384,',O
7606,7606,16568,5135,Maria,B-PER
7607,7607,17325,5374,mama,I-LOC
7608,7608,12512,3081,distritu,I-LOC
7609,7609,8770,1930,Machalilla,B-ORG
7610,7610,10382,2290,thula,O
7611,7611,4668,1025,Salvador,B-PER
7612,7612,11396,2585,El,B-LOC
7613,7613,5233,1150,Anqa sh,B-LOC
7614,7614,10473,2311,Kimsa,B-ORG
7615,7615,5816,1283,Flórián,B-PER
7616,7616,6891,1521,Tiksi,I-PER
7617,7617,454,109,pruwinsya,I-LOC
7618,7618,9534,2102,Llaqta p,I-ORG
7619,7619,2624,582,',O
7620,7620,11846,2778,Llamaq,B-LOC
7621,7621,10918,2403,wari,I-ORG
7622,7622,14016,3951,de,I-LOC
7623,7623,1212,276,'Lagothrix,O
7624,7624,12616,3130,Murqulla,B-LOC
7625,7625,6270,1381,(,O
7626,7626,8526,1878,Pacha ntin,I-ORG
7627,7627,5263,1157,Sinru,B-LOC
7628,7628,9179,2025,llapan,O
7629,7629,6484,1429,',O
7630,7630,15078,4594,Metzger,I-PER
7631,7631,4435,979,",",O
7632,7632,16247,5037,Bardeen,I-PER
7633,7633,4794,1054,.,O
7634,7634,10045,2212,',O
7635,7635,3979,884,',O
7636,7636,1494,335,de,I-PER
7637,7637,7974,1757,qhapaq,I-ORG
7638,7638,11414,2593,Jumbilla,B-LOC
7639,7639,16588,5140,de,I-PER
7640,7640,15681,4837,Rivarola,I-PER
7641,7641,16997,5274,Pimentel,I-PER
7642,7642,14571,4318,pruwinsya,I-LOC
7643,7643,4125,915,Pacha ntin,I-ORG
7644,7644,16514,5117,Sixto,I-PER
7645,7645,15630,4816,Víctor,B-PER
7646,7646,13331,3497,Yaruwillka,B-LOC
7647,7647,17012,5279,Pinal,I-PER
7648,7648,4543,1000,Johann,B-PER
7649,7649,16040,4963,Concordia,I-PER
7650,7650,5284,1161,',O
7651,7651,9483,2092,K 'ay ruma,B-LOC
7652,7652,16742,5188,Ayllón,I-PER
7653,7653,1256,285,2006,I-ORG
7654,7654,3544,790,',O
7655,7655,10921,2404,(,O
7656,7656,9289,2048,',O
7657,7657,7338,1622,',O
7658,7658,2058,451,nina,I-LOC
7659,7659,15537,4778,André,I-PER
7660,7660,17376,5386,ayllu,I-LOC
7661,7661,16067,4974,Germán,B-PER
7662,7662,6290,1385,1883-1966,O
7663,7663,6902,1523,John,B-PER
7664,7664,3621,808,),O
7665,7665,8701,1913,1954,I-ORG
7666,7666,3548,790,.,O
7667,7667,11133,2453,mayu,I-LOC
7668,7668,13197,3393,Anta,B-LOC
7669,7669,1692,374,2,O
7670,7670,7752,1709,Piluta,B-ORG
7671,7671,239,57,),I-LOC
7672,7672,8690,1911,Harrison,I-PER
7673,7673,2341,517,Chelsea,B-ORG
7674,7674,13570,3645,Wa chaq,B-LOC
7675,7675,7448,1644,Piluta,B-ORG
7676,7676,9809,2159,-,O
7677,7677,16323,5060,José,B-PER
7678,7678,17149,5325,Julio,B-PER
7679,7679,10418,2299,Kamasqa,O
7680,7680,8217,1817,Uma,B-LOC
7681,7681,8424,1858,",",O
7682,7682,7726,1702,Rikch 'arimuy,I-ORG
7683,7683,1559,347,Yala,I-LOC
7684,7684,13954,3918,Atavillo s,B-LOC
7685,7685,8240,1822,Piluta,B-ORG
7686,7686,12496,3074,Sant illa na,B-LOC
7687,7687,3702,826,(,I-LOC
7688,7688,9361,2066,Kupa,I-ORG
7689,7689,15540,4778,de,I-PER
7690,7690,9887,2178,Domingo,B-PER
7691,7691,15647,4823,Borges,I-PER
7692,7692,16930,5250,Emmanuel,I-PER
7693,7693,2511,555,Pacha ntin,I-ORG
7694,7694,3669,819,Piluta,B-ORG
7695,7695,13471,3591,Yanaq,B-LOC
7696,7696,15861,4908,Emir,B-PER
7697,7697,12967,3281,pruwinsya,I-LOC
7698,7698,4878,1073,da,I-PER
7699,7699,2863,639,Pa llan chik pa,B-ORG
7700,7700,7906,1742,Hayt 'ay,I-ORG
7701,7701,2129,469,iskay,I-PER
7702,7702,10788,2376,(,O
7703,7703,1170,266,Napu,I-ORG
7704,7704,16050,4967,de,I-PER
7705,7705,7756,1709,1962,I-ORG
7706,7706,11951,2827,Kash apan pa,B-LOC
7707,7707,13412,3555,Chulun,B-LOC
7708,7708,12434,3048,María,B-LOC
7709,7709,6567,1446,llaqta,I-LOC
7710,7710,4930,1081,qhapaq,I-ORG
7711,7711,6079,1341,Fujian,B-LOC
7712,7712,5112,1119,Piluta,B-ORG
7713,7713,1946,426,Hayt 'ay,I-ORG
7714,7714,1679,371,Pacha ntin,I-ORG
7715,7715,5979,1317,chilensi s,O
7716,7716,10871,2395,Wanka na,B-LOC
7717,7717,9358,2066,Piluta,B-ORG
7718,7718,1907,418,Piluta,B-ORG
7719,7719,1934,423,',O
7720,7720,11305,2552,distritu,I-LOC
7721,7721,16946,5257,Rodrigo,B-PER
7722,7722,5011,1099,Madrid,I-ORG
7723,7723,11744,2733,Pampa,I-LOC
7724,7724,6938,1530,Hayt 'ay,I-ORG
7725,7725,14403,4199,Asankaru,B-LOC
7726,7726,4261,944,colaboración,O
7727,7727,15757,4868,la,I-PER
7728,7728,11514,2637,Francisco,I-LOC
7729,7729,14376,4182,Valga,I-LOC
7730,7730,16976,5267,Guillermo,I-PER
7731,7731,259,62,de,I-ORG
7732,7732,9773,2151,Hayt 'ay,I-ORG
7733,7733,10901,2400,pay qa,O
7734,7734,12387,3025,distritu,I-LOC
7735,7735,5525,1216,PUSAPUNA,O
7736,7736,17035,5286,Manuela,B-PER
7737,7737,12850,3234,Pumawaka,B-LOC
7738,7738,12082,2890,distritu,I-LOC
7739,7739,332,80,),O
7740,7740,14651,4363,Hilarión,I-LOC
7741,7741,4139,918,-,O
7742,7742,7239,1599,Ludwig,I-PER
7743,7743,5702,1259,distritu,I-LOC
7744,7744,14858,4473,Margacham,B-PER
7745,7745,6698,1477,Le,B-LOC
7746,7746,11126,2450,Piluta,B-ORG
7747,7747,7144,1577,",",O
7748,7748,7323,1619,mama llaqta,I-ORG
7749,7749,7982,1758,con,O
7750,7750,4439,980,',O
7751,7751,13195,3391,pruwinsya,I-LOC
7752,7752,7702,1697,munisipyu,I-LOC
7753,7753,11507,2634,distritu,I-LOC
7754,7754,15620,4811,Valverde,I-PER
7755,7755,9908,2182,Kupa,I-ORG
7756,7756,10770,2373,',O
7757,7757,718,164,llaqtam,O
7758,7758,16475,5105,Pavarotti,I-PER
7759,7759,4738,1040,Kuntur,B-LOC
7760,7760,14962,4563,tayta,B-PER
7761,7761,15117,4612,Andrés,I-PER
7762,7762,12261,2966,Qillqa,B-LOC
7763,7763,2972,662,kaynin,I-ORG
7764,7764,5449,1197,risirwa,I-LOC
7765,7765,11699,2714,distritu,I-LOC
7766,7766,10754,2370,.,O
7767,7767,12707,3174,Chimuch,B-LOC
7768,7768,9163,2023,',O
7769,7769,12223,2951,Rita,I-LOC
7770,7770,13484,3599,José,I-LOC
7771,7771,1622,359,',O
7772,7772,11167,2480,Machu,B-LOC
7773,7773,8782,1933,',O
7774,7774,11963,2833,Kaskapa ra,B-LOC
7775,7775,11731,2727,distritu,I-LOC
7776,7776,14547,4304,Pedro,I-LOC
7777,7777,12321,2995,Wira ku,B-LOC
7778,7778,9046,1995,.,O
7779,7779,3570,797,Tiri sa,I-PER
7780,7780,8623,1899,.,O
7781,7781,6072,1338,.,O
7782,7782,15701,4846,Alejo,B-PER
7783,7783,7425,1640,como,O
7784,7784,7847,1729,(,I-ORG
7785,7785,5697,1259,Punu,B-LOC
7786,7786,8075,1780,Umalliq mi,O
7787,7787,11965,2835,Mataqutu,B-LOC
7788,7788,4241,938,Apu,I-PER
7789,7789,11339,2566,San,B-LOC
7790,7790,2898,647,truncatu s,O
7791,7791,5027,1101,Inkata,O
7792,7792,14708,4394,Kantarawi,B-LOC
7793,7793,2250,497,',O
7794,7794,13373,3531,Chawlan,B-LOC
7795,7795,7417,1638,pruwinsya,I-LOC
7796,7796,5523,1215,-,O
7797,7797,14475,4244,Kunturi ri,B-LOC
7798,7798,16804,5210,Paul,B-PER
7799,7799,15359,4717,Amedeo,B-PER
7800,7800,4345,961,San,I-ORG
7801,7801,6668,1471,Gentianella,O
7802,7802,13070,3331,distritu,I-LOC
7803,7803,3269,726,),I-LOC
7804,7804,2106,464,Kutupak si,B-ORG
7805,7805,3014,672,(,O
7806,7806,687,159,Chuqiyapu,B-LOC
7807,7807,11483,2623,Kuka pampa,B-LOC
7808,7808,14617,4342,Pinto,B-LOC
7809,7809,13231,3422,Tikrapu,B-LOC
7810,7810,9681,2134,),O
7811,7811,2259,498,),O
7812,7812,12277,2973,Chala,B-LOC
7813,7813,16541,5127,Manuel,B-PER
7814,7814,6262,1380,Hatun,I-ORG
7815,7815,17425,5395,sach 'a,I-LOC
7816,7816,16331,5062,José,B-PER
7817,7817,14046,3972,Andajes,B-LOC
7818,7818,3136,698,Liyun,B-PER
7819,7819,2054,450,',O
7820,7820,4107,912,q 'inti,I-LOC
7821,7821,1149,261,Vittorio,B-PER
7822,7822,15849,4904,Emilio,B-PER
7823,7823,5879,1297,.,O
7824,7824,344,84,.,O
7825,7825,5423,1192,pusapu na,O
7826,7826,10279,2267,',O
7827,7827,13962,3925,San,B-LOC
7828,7828,14395,4194,distritu,I-LOC
7829,7829,14935,4543,Pablo,I-PER
7830,7830,13973,3930,Antiuki ya,B-LOC
7831,7831,13530,3622,Wankanu,B-LOC
7832,7832,5522,1215,Neves,I-PER
7833,7833,14793,4435,Verde s,I-LOC
7834,7834,5617,1239,-,O
7835,7835,11216,2514,Apurimaq,B-LOC
7836,7836,7309,1616,',O
7837,7837,8762,1928,llaqta,I-LOC
7838,7838,3686,822,parki,I-ORG
7839,7839,6784,1497,Ariqipa,B-LOC
7840,7840,12295,2982,An tawa,B-LOC
7841,7841,6767,1493,.,O
7842,7842,15333,4709,Argentino,I-PER
7843,7843,9451,2086,de,I-PER
7844,7844,3875,863,von,I-PER
7845,7845,2037,447,.,O
7846,7846,1852,405,Intim pa,B-LOC
7847,7847,70,17,Wa llanka,B-LOC
7848,7848,4959,1087,Ayllu kuna,I-ORG
7849,7849,1338,302,",",O
7850,7850,8251,1824,Bush,I-PER
7851,7851,16332,5062,María,I-PER
7852,7852,12907,3255,Bolívar,B-LOC
7853,7853,1375,311,P 'aqchi,B-ORG
7854,7854,14087,4007,Witis,B-LOC
7855,7855,1591,352,qillqa kuna pas,O
7856,7856,3385,752,Morales,I-PER
7857,7857,2507,554,pruwinsya,I-LOC
7858,7858,9910,2183,.,O
7859,7859,17513,5430,quta,I-LOC
7860,7860,15903,4924,Obsesión,I-PER
7861,7861,5268,1158,Republik akuna p,I-LOC
7862,7862,13220,3413,Awrawa,B-LOC
7863,7863,9386,2073,1994,I-ORG
7864,7864,13995,3945,San,B-LOC
7865,7865,10860,2392,Anti,B-LOC
7866,7866,13897,3881,Waru chiri,B-LOC
7867,7867,16887,5237,De,I-PER
7868,7868,14425,4208,pruwinsya,I-LOC
7869,7869,6434,1418,ñawpa,I-ORG
7870,7870,7259,1604,1844-1918,O
7871,7871,950,216,Prado,I-PER
7872,7872,8825,1943,mama,I-ORG
7873,7873,7911,1743,',O
7874,7874,4552,1003,.,O
7875,7875,14267,4115,Bermúdez,I-LOC
7876,7876,5108,1118,Piluta,B-ORG
7877,7877,9710,2140,López,I-PER
7878,7878,11621,2679,Raymondi,I-LOC
7879,7879,12974,3285,Pa ruru,B-LOC
7880,7880,10624,2342,',O
7881,7881,3574,798,Huklla chas qa,B-LOC
7882,7882,5558,1224,Manuel,B-PER
